,latitude,longitude,plant_name,total_cap,plant_types_all,plant_caps_all,plant_type,renewable,state_long
5174,34.5644,-117.6933,Bolthouse S&P and Rowen Farms Solar,1.2,solar,1.2,solar,TRUE,California
5175,39.8908,-83.0272,Model Gas Power Station,2.8,biomass,2.8,biomass,TRUE,Ohio
5176,29.3467,-98.6536,Covel Gardens Gas Recovery,9.6,biomass,9.6,biomass,TRUE,Texas
5177,41.5283,-83.0353,Ottawa County Project,4.2,biomass,4.2,biomass,TRUE,Ohio
5178,40.9975,-80.5208,Carbon Limestone,25.6,biomass,25.6,biomass,TRUE,Ohio
5179,41.3006,-82.1803,Loraine County Project,27.2,biomass,27.2,biomass,TRUE,Ohio
5180,32.4522,-84.3872,Taylor,8,biomass,8,biomass,TRUE,Georgia
5181,42.4803,-87.8861,Zion Landfill Gas to Energy Facility,7,biomass,7,biomass,TRUE,Illinois
5182,39.8639,-75.8428,SECCRA Community Landfill,2.5,biomass,2.5,biomass,TRUE,Pennsylvania
5183,38.1711,-121.8461,Shiloh Wind Project 2 LLC,150,wind,150,wind,TRUE,California
5184,38.44979,-121.16469,Sacramento Soleil LLC,1,solar,1,solar,TRUE,California
5185,43.8006,-92.6822,Wapsipinicon Wind Project,100.5,wind,100.5,wind,TRUE,Minnesota
5186,40.573708,-74.394414,Hall's Warehouse Solar Project,1.7,solar,1.7,solar,TRUE,New Jersey
5187,40.7178,-87.2631,Hoosier Wind Project LLC,106,wind,106,wind,TRUE,Indiana
5188,37.3764,-98.4583,Flat Ridge Wind Energy LLC,50,wind,50,wind,TRUE,Kansas
5189,48.2142,-104.3975,OREG 2 Inc,22,other,22,other,FALSE,Montana
5190,39.9894,-75.04,Pennsauken Solar,1.5,solar,1.5,solar,TRUE,New Jersey
5191,39.4494,-75.0928,Cumberland County Solid Waste Complex,4.8,biomass,4.8,biomass,TRUE,New Jersey
5192,40.1356,-77.5072,Cumberland County PA LFG Recovery,6.4,biomass,6.4,biomass,TRUE,Pennsylvania
5193,40.788957,-75.10697,Warren County,2,solar,2,solar,TRUE,New Jersey
5194,40.727386,-74.3783,PPL Renewable Energy Merck Solar,1.7,solar,1.7,solar,TRUE,New Jersey
5195,41.7792,-76.6258,Norther Tier Landfill,1.6,biomass,1.6,biomass,TRUE,Pennsylvania
5196,44.312222,-72.711389,Moretown,3.2,biomass,3.2,biomass,TRUE,Vermont
5197,35.7386,-81.7114,Silver Creek Lift Station,0.2,petroleum,0.2,petroleum,FALSE,North Carolina
5198,44.018333,-111.583611,Chester Diversion Hydroelectric Project,3.6,hydro,3.6,hydro,TRUE,Idaho
5199,38.65,-77.4,AMERESCO Stafford,2,biomass,2,biomass,TRUE,Virginia
5200,37.5,-122.4,AMERESCO Ox Mountain,10.8,biomass,10.8,biomass,TRUE,California
5201,38.33,-92.16,AMERESCO Jefferson City,2.7,biomass,2.7,biomass,TRUE,Missouri
5202,37.97,-121.86,AMERESCO Keller Canyon,3.6,biomass,3.6,biomass,TRUE,California
5203,34.431664,-118.642855,AMERESCO Chiquita Canyon,8,biomass,8,biomass,TRUE,California
5204,36.9708,-112.5264,IRC Generator Facility,3,petroleum,3,petroleum,FALSE,Arizona
5205,39.3639,-74.4408,Atlantic City Convention Center,2,solar,2,solar,TRUE,New Jersey
5206,44.8216,-73.6509,Noble Altona Windpark LLC,97.5,wind,97.5,wind,TRUE,New York
5207,42.6697,-78.2278,Noble Wethersfield Windpark LLC,126,wind,126,wind,TRUE,New York
5208,44.8917,-74.0299,Noble Chateaugay Windpark LLC,106.5,wind,106.5,wind,TRUE,New York
5209,36.4964,-101.3917,Noble Great Plains Windpark LLC,114,wind,114,wind,TRUE,Texas
5210,46.104713,-112.876605,Dave Gates Generating Station,132.3,natural_gas,132.3,natural_gas,FALSE,Montana
5211,36.7839,-119.7094,Gap Pacific Distribution Center,1.2,solar,1.2,solar,TRUE,California
5212,40.669608,-76.380716,Broad Mountain,8.7,biomass,8.7,biomass,TRUE,Pennsylvania
5213,48.6292,-98.3164,Langdon Wind II LLC,40.5,wind,40.5,wind,TRUE,North Dakota
5214,43.4303,-95.4167,Osceola Windpower II,50,wind,50,wind,TRUE,Iowa
5215,33.3594,-117.1114,Orange Grove Peaking Facility,95.6,natural_gas,95.6,natural_gas,FALSE,California
5216,35.8136,-78.7503,SAS Solar Farm,2.2,solar,2.2,solar,TRUE,North Carolina
5217,32.671099,-115.587265,"Imperial Valley Solar, LLC",199.9,solar,199.9,solar,TRUE,California
5218,47.1294,-97.8853,FPL Energy Ashtabula Wind LLC,148.5,wind,148.5,wind,TRUE,North Dakota
5219,32.100823,-101.451385,EC&R Panther Creek Wind Farm I,142.5,wind,142.5,wind,TRUE,Texas
5220,31.9361,-101.2983,EC&R Panther Creek Wind Farm II,115.5,wind,115.5,wind,TRUE,Texas
5221,39.522904,-107.81341,WWRF Solar Plant,1.3,solar,1.3,solar,TRUE,Colorado
5222,43.2125,-93.8311,FPL Energy Crystal Lake Wind LLC,150,wind,150,wind,TRUE,Iowa
5223,42.1044,-93.2722,FPL Energy Story Wind LLC,150,wind,150,wind,TRUE,Iowa
5224,43.2125,-93.8311,FPL Energy Crystal Lake Wind II LLC,200,wind,200,wind,TRUE,Iowa
5225,41.1589,-73.2572,Fairfield University CHP Plant,4.5,natural_gas,4.5,natural_gas,FALSE,Connecticut
5226,27.3232,-81.8019,DeSoto Next Generation Solar Energy,25,solar,25,solar,TRUE,Florida
5227,28.4586,-80.6811,Space Coast Next Gen Solar Energy,10,solar,10,solar,TRUE,Florida
5228,31.365833,-94.743611,Aspen Biomass Power Plant,50,wood,50,wood,TRUE,Texas
5229,46.7331,-117.1583,Biotech LS 0836,1,petroleum,1,petroleum,FALSE,Washington
5230,35.803611,-77.873611,Wilson Farm 1,5,solar,5,solar,TRUE,North Carolina
5231,45.6758,-119.9375,Threemile Canyon Wind I LLC,9.9,wind,9.9,wind,TRUE,Oregon
5232,42.8444,-115.0369,Cassia Wind Farm LLC,10.5,wind,10.5,wind,TRUE,Idaho
5233,42.8744,-115.0172,Cassia Gulch Wind Park LLC,18.9,wind,18.9,wind,TRUE,Idaho
5234,43.308505,-73.636584,Brookfield Power Glen Falls Hydro,11.3,hydro,11.3,hydro,TRUE,New York
5235,42.5189,-89.0267,Fairbanks Morse Engine,1.5,petroleum,1.5,petroleum,FALSE,Wisconsin
5236,34.2867,-77.9814,SunEdison LV Sutton Plant Site,1.2,solar,1.2,solar,TRUE,North Carolina
5237,33.5917,-114.7444,NRG Solar Blythe LLC,21,solar,21,solar,TRUE,California
5238,41.2269,-88.6836,Grand Ridge Wind Energy Center,210,wind,210,wind,TRUE,Illinois
5239,43.6161,-88.4969,Forward Wind Energy Center,129,wind,129,wind,TRUE,Wisconsin
5240,35.5667,-119.2,Ausra Kimberlina Solar Generation,3.5,solar,3.5,solar,TRUE,California
5241,35.7881,-114.9933,CM10,10,solar,10,solar,TRUE,Nevada
5242,34.466667,-105.9625,High Lonesome Mesa  LLC,100,wind,100,wind,TRUE,New Mexico
5243,36.7767,-99.6353,Buffalo Bear LLC,18.9,wind,18.9,wind,TRUE,Oklahoma
5244,42.6978,-97.6189,Elkhorn Ridge Wind LLC,81,wind,81,wind,TRUE,Nebraska
5245,32.917399,-111.503327,Coolidge Generation Station,520.8,natural_gas,520.8,natural_gas,FALSE,Arizona
5246,34.8008,-82.1847,Enoree Phase II Landfill Gas Recovery,3,biomass,3,biomass,TRUE,South Carolina
5247,45.6533,-119.9914,Willow Creek Energy Center,72,wind,72,wind,TRUE,Oregon
5248,42.7794,-78.4269,High Sheldon Wind Farm,112,wind,112,wind,TRUE,New York
5249,35.3017,-81.2092,Gastonia Prime Power Park,11.2,petroleum,11.2,petroleum,FALSE,North Carolina
5250,32.929014,-101.578617,Bull Creek Wind,180,wind,180,wind,TRUE,Texas
5251,40.275,-75.8167,Pioneer Crossing Landfill Gas to Energy,8,biomass,8,biomass,TRUE,Pennsylvania
5252,43.82,-75.9175,DANC LFGTE Facility,6.4,biomass,6.4,biomass,TRUE,New York
5253,32.1217,-101.3853,Ocotillo Windpower,58.8,wind,58.8,wind,TRUE,Texas
5254,41.1464,-105.0078,Happy Jack Windpower Project,29.4,wind,29.4,wind,TRUE,Wyoming
5255,31.995,-102.828333,Notrees Windpower,188.5,"wind,other","152.5,36",wind,TRUE,Texas
5256,35.7692,-80.8261,Iredell County LFG Facility,3.2,biomass,3.2,biomass,TRUE,North Carolina
5257,40.652834,-74.09155,Bayonne Energy Center,461.6,natural_gas,461.6,natural_gas,FALSE,New Jersey
5258,35.9222,-77.6731,QVC Inc,1.1,solar,1.1,solar,TRUE,North Carolina
5259,45.7017,-119.4222,Butter Creek Power LLC,5,wind,5,wind,TRUE,Oregon
5260,45.655,-119.4647,Big Top LLC,1.7,wind,1.7,wind,TRUE,Oregon
5261,45.7286,-119.4181,Four Corners Windfarm LLC,10,wind,10,wind,TRUE,Oregon
5262,45.6447,-119.4533,Four Mile Canyon Windfarm LLC,10,wind,10,wind,TRUE,Oregon
5263,45.7122,-119.4044,Oregon Trail Windfarm LLC,9.9,wind,9.9,wind,TRUE,Oregon
5264,45.6542,-119.4869,Pacific Canyon Windfarm LLC,8.3,wind,8.3,wind,TRUE,Oregon
5265,45.6447,-119.4767,Sand Ranch Windfarm LLC,9.9,wind,9.9,wind,TRUE,Oregon
5266,45.6531,-119.4625,Wagon Trail LLC,3.3,wind,3.3,wind,TRUE,Oregon
5267,45.6967,-119.4097,Ward Butte Windfarm LLC,6.6,wind,6.6,wind,TRUE,Oregon
5268,38.5858,-83.7242,Mason County LFGTE,1.6,biomass,1.6,biomass,TRUE,Kentucky
5269,41.4614,-90.5803,Sears Hydroelectric Plant,1.2,hydro,1.2,hydro,TRUE,Illinois
5270,31.9925,-101.1167,EC&R Panther Creek Wind Farm III,199.5,wind,199.5,wind,TRUE,Texas
5271,40.0311,-78.8153,Stony Creek Wind Farm LLC,52.5,wind,52.5,wind,TRUE,Pennsylvania
5272,32.5886,-100.6728,Pyron Wind Farm LLC,249,wind,249,wind,TRUE,Texas
5273,40.9961,-118.1414,NGP Blue Mountain I LLC,39,geothermal,39,geothermal,TRUE,Nevada
5274,27.9386,-97.4586,EC&R Papalote Creek I LLC,180,wind,180,wind,TRUE,Texas
5275,32.4969,-100.5797,Inadale Wind Farm LLC,197,wind,197,wind,TRUE,Texas
5276,38.892653,-98.168876,Smoky Hills Wind Project Phase II,148.5,wind,148.5,wind,TRUE,Kansas
5277,44.6917,-73.5944,Clinton LFGTE Facility,6.4,biomass,6.4,biomass,TRUE,New York
5278,42.2853,-78.0061,Hyland LFGTE Facility,4.8,biomass,4.8,biomass,TRUE,New York
5279,45.4822,-67.9944,Stetson Wind I,57,wind,57,wind,TRUE,Maine
5280,45.366667,-68.35,Rollins Wind Project,60,wind,60,wind,TRUE,Maine
5281,45.5822,-67.9586,Stetson Wind II,25.5,wind,25.5,wind,TRUE,Maine
5282,40.1483,-74.7772,MF Mesa Lane LLC,1.5,solar,1.5,solar,TRUE,Pennsylvania
5283,43.7189,-92.705,Grand Meadow,100.5,wind,100.5,wind,TRUE,Minnesota
5284,33.453611,-79.316111,Georgetown LFGTE,1,biomass,1,biomass,TRUE,South Carolina
5285,33.985244,-117.700826,Solar Photovoltaic Project #02,1,solar,1,solar,TRUE,California
5286,43.595,-115.9233,Arrowrock Hydroelectric Project,16,hydro,16,hydro,TRUE,Idaho
5287,38.320833,-104.52639,Pueblo Airport Generating Station,380,natural_gas,380,natural_gas,FALSE,Colorado
5288,32.796106,-116.972073,El Cajon Energy Center,43.5,natural_gas,43.5,natural_gas,FALSE,California
5289,43.0142,-74.4739,Fulton LFGTE Facility,3.2,biomass,3.2,biomass,TRUE,New York
5290,33.8672,-117.23,SunEdison Walgreens Moreno Valley,0.9,solar,0.9,solar,TRUE,California
5291,38.40008,-121.96366,Mariani Packing Vacaville Solar,0.9,solar,0.9,solar,TRUE,California
5292,38.674894,-121.713362,Walgreens Woodland Distribution Center,0.9,solar,0.9,solar,TRUE,California
5293,33.567268,-114.917979,SunEdison Ironwood State Prison,0.9,solar,0.9,solar,TRUE,California
5294,34.2089,-119.13,SunEdison Procter & Gamble Oxnard,0.8,solar,0.8,solar,TRUE,California
5295,34.094695,-117.266831,Kohls San Bernardino Solar Facility,0.9,solar,0.9,solar,TRUE,California
5296,38.232108,-122.092706,SunEdison Anheuser Busch Fairfield,0.9,solar,0.9,solar,TRUE,California
5297,33.565329,-114.903629,Chuckawalla Valley State Prison,0.9,solar,0.9,solar,TRUE,California
5298,34.5975,-117.2,SunEdison Walmart Apple Valley DC,0.9,solar,0.9,solar,TRUE,California
5299,33.6553,-84.2594,DeKalb County Green Energy Facility,3.2,biomass,3.2,biomass,TRUE,Georgia
5300,40.2058,-80.2611,Waste Management Arden LFGTE,4.8,biomass,4.8,biomass,TRUE,Pennsylvania
5301,45.5739,-120.2969,Waste Management Columbia Ridge LFGTE,12.8,biomass,12.8,biomass,TRUE,Oregon
5302,44.7014,-69.8319,Waste Management Crossroads LFGTE,3.2,biomass,3.2,biomass,TRUE,Maine
5303,44.8158,-94.2489,Spruce Ridge Gas Recovery,3.2,biomass,3.2,biomass,TRUE,Minnesota
5304,37.5681,-76.6233,Waste Management Middle Peninsula LFGTE,6.4,biomass,6.4,biomass,TRUE,Virginia
5305,45.1672,-123.2511,Riverbend Landfill,4.8,biomass,4.8,biomass,TRUE,Oregon
5306,32.7206,-97.5142,Westside Landfill Gas Recovery,4.8,biomass,4.8,biomass,TRUE,Texas
5307,43.0336,-75.7028,Waste Management Madison County LFGTE,1.6,biomass,1.6,biomass,TRUE,New York
5308,38.2747,-77.3081,Waste Management King George LFGTE,11.3,biomass,11.3,biomass,TRUE,Virginia
5309,39.1067,-95.7211,Waste Management Rolling Meadows LFGTE,5.6,biomass,5.6,biomass,TRUE,Kansas
5310,43.9906,-84.8003,Waste Management Northern Oaks LFGTE,1.6,biomass,1.6,biomass,TRUE,Michigan
5311,36.1758,-94.2056,Waste Management Eco Vista LFGTE,4,biomass,4,biomass,TRUE,Arkansas
5312,32.0303,-81.2722,Superior Landfill Gas Recovery,6.4,biomass,6.4,biomass,TRUE,Georgia
5313,33.858056,-117.861667,Canyon Power Plant,194.8,natural_gas,194.8,natural_gas,FALSE,California
5314,43.904444,-116.819722,Langley Gulch Power Plant,298.7,natural_gas,298.7,natural_gas,FALSE,Idaho
5315,35.170547,-81.416648,Cleveland Cnty Generating Facility,720,natural_gas,720,natural_gas,FALSE,North Carolina
5316,34.8986,-81.7397,Pacolet Diesel Generation Facility,5.4,petroleum,5.4,petroleum,FALSE,South Carolina
5317,47.3272,-97.8975,Luverne Wind Farm,4,wind,4,wind,TRUE,North Dakota
5318,47.1244,-97.8961,Ashtabula Wind Energy Center,48,wind,48,wind,TRUE,North Dakota
5319,48.6303,-98.3169,Langdon Wind Energy Center,40.5,wind,40.5,wind,TRUE,North Dakota
5320,45.1272,-95.025,Willmar Municipal East Substation,6,petroleum,6,petroleum,FALSE,Minnesota
5321,45.105,-95.0844,Willmar Municipal SW Substation,6,petroleum,6,petroleum,FALSE,Minnesota
5322,61.167417,-149.905304,Southcentral Power Project,169.7,natural_gas,169.7,natural_gas,FALSE,Alaska
5323,32.654722,-88.762222,Kemper County IGCC Project,696.4,natural_gas,696.4,natural_gas,FALSE,Mississippi
5324,46.98,-101.554722,Bison I Wind Energy Center,81.8,wind,81.8,wind,TRUE,North Dakota
5325,41.7244,-105.9906,McFadden Ridge,29.7,wind,29.7,wind,TRUE,Wyoming
5326,41.675052,-106.011124,High Plains,99,wind,99,wind,TRUE,Wyoming
5327,38.4106,-121.9264,Vaca Dixon Solar Station,2.5,solar,2.5,solar,TRUE,California
5328,37.658889,-122.059444,CSU East Bay,1.4,natural_gas,1.4,natural_gas,FALSE,California
5329,37.723889,-122.4775,SF State University,1.6,natural_gas,1.6,natural_gas,FALSE,California
5330,41.7619,-76.8553,Armenia Mountain Wind Farm,100.5,wind,100.5,wind,TRUE,Pennsylvania
5331,44.477778,-99.133889,Rolling Thunder Wind Farm,25,wind,25,wind,TRUE,South Dakota
5332,41.416442,-97.286328,Archer Daniels Midland Columbus,61,coal,61,coal,FALSE,Nebraska
5333,43.7036,-95.7131,Nobles Wind Project,201,wind,201,wind,TRUE,Minnesota
5334,48.51,-112.1097,NaturEner Glacier Wind Energy 1,104.2,wind,104.2,wind,TRUE,Montana
5335,48.5333,-112.1847,NaturEner Glacier Wind Energy 2,100,wind,100,wind,TRUE,Montana
5336,67.57,-162.98,Noatak,1.2,petroleum,1.2,petroleum,FALSE,Alaska
5337,63.25,-169.5889,Savoonga,1.7,petroleum,1.7,petroleum,FALSE,Alaska
5338,62.6833,-164.6544,Alakanuk,2.1,petroleum,2.1,petroleum,FALSE,Alaska
5339,61.5378,-160.3072,Upper Kalskag,1.1,petroleum,1.1,petroleum,FALSE,Alaska
5340,63.47,-162.2489,Stebbins,2,petroleum,2,petroleum,FALSE,Alaska
5341,61.79,-165.0689,Scammon Bay,1.3,petroleum,1.3,petroleum,FALSE,Alaska
5342,59.7539,-161.9008,Quinhagak,1.1,petroleum,1.1,petroleum,FALSE,Alaska
5343,61.9381,-162.875,Pilot Station,1.2,petroleum,1.2,petroleum,FALSE,Alaska
5344,64.93,-161.16,Koyuk,1.1,petroleum,1.1,petroleum,FALSE,Alaska
5345,64.6206,-162.2772,Elim,1.1,petroleum,1.1,petroleum,FALSE,Alaska
5346,63.4775,-162.0383,St. Michael,1,petroleum,1,petroleum,FALSE,Unknown
5347,63.7667,-171.7375,Gambell,1.6,petroleum,1.6,petroleum,FALSE,Alaska
5348,66.71,-156.9889,Shungnak,1.2,petroleum,1.2,petroleum,FALSE,Alaska
5349,62.9456,-163.7614,Kotlik,1.6,petroleum,1.6,petroleum,FALSE,Alaska
5350,67.63,-163.7189,Kivalina,1.1,petroleum,1.1,petroleum,FALSE,Alaska
5351,60.8731,-162.5197,Kasigluk,1.6,petroleum,1.6,petroleum,FALSE,Alaska
5352,60.6,-164.7489,Toksook Bay,1.7,petroleum,1.7,petroleum,FALSE,Alaska
5353,41.554444,-72.576666,GenConn Middletown LLC,194,petroleum,194,petroleum,FALSE,Connecticut
5354,44.9156,-93.1994,Twin Cities Hydro LLC,18,hydro,18,hydro,TRUE,Minnesota
5355,41.2108,-73.1075,GenConn Devon LLC,187.6,petroleum,187.6,petroleum,FALSE,Connecticut
5356,33.1917,-97.0781,Denton Power LLC,1.6,biomass,1.6,biomass,TRUE,Texas
5357,38.6972,-90.1283,Granite City Works,78,other_fossil_gasses,78,other_fossil_gasses,FALSE,Illinois
5358,35.556111,-115.468611,Ivanpah 2,133,solar,133,solar,TRUE,California
5359,35.533056,-115.4525,Ivanpah 1,125,solar,125,solar,TRUE,California
5360,35.580833,-115.4825,Ivanpah 3,133,solar,133,solar,TRUE,California
5361,32.4119,-84.9761,South Columbus Water Resource Facility,3.6,biomass,3.6,biomass,TRUE,Georgia
5362,42.821111,-78.853611,Steel Winds II,15,wind,15,wind,TRUE,New York
5363,38.3947,-113.0139,Milford Wind Corridor I LLC,203.5,wind,203.5,wind,TRUE,Utah
5364,44.659722,-72.124444,Sheffield Wind,40,wind,40,wind,TRUE,Vermont
5365,39.4636,-75.0667,Calpine Vineland Solar LLC,4.1,solar,4.1,solar,TRUE,New Jersey
5366,20.817778,-156.551389,Kaheawa Wind Power II LLC,31,"wind,other","21,10",wind,TRUE,Hawaii
5367,44.723056,-68.2425,Bull Hill Wind Project,34.5,wind,34.5,wind,TRUE,Maine
5368,58.2325,-134.0533,Lake Dorothy Hydroelectric Project,14.3,hydro,14.3,hydro,TRUE,Alaska
5369,21.691944,-157.974444,Kahuku Wind Power LLC,30,wind,30,wind,TRUE,Hawaii
5370,42.9683,-106.0064,Campbell Hill Windpower,99,wind,99,wind,TRUE,Wyoming
5371,41.1456,-105.0136,Silver Sage Windpower,42,wind,42,wind,TRUE,Wyoming
5372,42.884703,-106.221442,Casper Wind Farm,17,wind,17,wind,TRUE,Wyoming
5373,40.9969,-88.49,Streator Cayuga Ridge South,300,wind,300,wind,TRUE,Illinois
5374,27.2231,-97.7892,Penascal II Wind Project LLC,201,wind,201,wind,TRUE,Texas
5375,45.5781,-120.5517,Star Point Wind Project LLC,98.7,wind,98.7,wind,TRUE,Oregon
5376,48.482778,-99.943889,Rugby Wind Power Project,149,wind,149,wind,TRUE,North Dakota
5377,34.5372,-110.4217,Dry Lake Wind LLC,63,wind,63,wind,TRUE,Arizona
5378,47.266069,-122.428288,Simpson Tacoma Kraft Biomass,55,wood,55,wood,TRUE,Washington
5379,34.9508,-120.4131,Santa Maria LFG Power Plant,1,biomass,1,biomass,TRUE,California
5380,34.9494,-120.3803,J&A-Santa Maria II LLC,1.4,biomass,1.4,biomass,TRUE,California
5381,33.9706,-118.0472,Whittier LFG Power Plant #1,2,biomass,2,biomass,TRUE,California
5382,42.561007,-71.848805,Newark America Mill,3,natural_gas,3,natural_gas,FALSE,Massachusetts
5383,35.17,-103.74,Mesalands Comm College Wind Turbine,1.5,wind,1.5,wind,TRUE,New Mexico
5384,38.394722,-113.013888,Milford Wind Corridor Stage II LLC,102,wind,102,wind,TRUE,Utah
5385,34.8217,-98.4525,Blue Canyon Windpower V LLC,99,wind,99,wind,TRUE,Oklahoma
5386,40.6275,-86.935,Meadow Lake Wind Farm LLC,199.7,wind,199.7,wind,TRUE,Indiana
5387,41.1508,-88.6233,Blackstone Wind Farm LLC,102,wind,102,wind,TRUE,Illinois
5388,43.3456,-95.3233,Lost Lakes Wind Farm LLC,100,wind,100,wind,TRUE,Iowa
5389,40.6431,-87.0242,Meadow Lake Wind Farm II LLC,99,wind,99,wind,TRUE,Indiana
5390,41.1406,-88.53,Blackstone Wind Farm II LLC,200,wind,200,wind,TRUE,Illinois
5391,40.5986,-87.0194,Meadow Lake Wind Farm III LLC,103.5,wind,103.5,wind,TRUE,Indiana
5392,37.5499,-99.3444,Greensburg Wind Farm LLC,12.5,wind,12.5,wind,TRUE,Kansas
5393,44.7956,-93.5386,Koda Biomass Plant,20.3,biomass,20.3,biomass,TRUE,Minnesota
5394,47.1333,-100.7011,Wilton Wind II LLC,49.5,wind,49.5,wind,TRUE,North Dakota
5395,47.292437,-97.931692,Ashtabula Wind II LLC,120,wind,120,wind,TRUE,North Dakota
5396,33.6481,-117.8467,UCI Facilities Management Central Plant,19,natural_gas,19,natural_gas,FALSE,California
5397,30.3167,-81.9833,Trail Ridge Landfill Gas Recovery,9,biomass,9,biomass,TRUE,Florida
5398,42.825278,-115.010833,Payne's Ferry,21,wind,21,wind,TRUE,Idaho
5399,42.811944,-115.048889,Camp Reed,22.5,wind,22.5,wind,TRUE,Idaho
5400,42.770833,-114.988611,Yahoo Creek,21,wind,21,wind,TRUE,Idaho
5401,29.3864,-82.1164,G2 Energy Marion LLC,3.8,biomass,3.8,biomass,TRUE,Florida
5402,42.1592,-75.0483,Catskill Mts Energy Corporation,1.1,biomass,1.1,biomass,TRUE,New York
5403,44.4967,-69.35,Beaver Ridge Wind,1.5,wind,1.5,wind,TRUE,Maine
5404,44.19,-85.2983,Stoney Corners Wind Farm,59,wind,59,wind,TRUE,Michigan
5405,35.9408,-99.3033,Nine Mile Gas Processing Plant,6.2,natural_gas,6.2,natural_gas,FALSE,Oklahoma
5406,39.0728,-121.3992,G2 Energy Ostrom Road LLC,3,biomass,3,biomass,TRUE,California
5407,40.9925,-102.853056,OREG 4 Peetz,3.2,other,3.2,other,FALSE,Colorado
5408,41.599167,-89.456111,Big Sky Wind LLC,240,wind,240,wind,TRUE,Illinois
5409,42.8925,-115.0164,Tuana Springs,16.8,wind,16.8,wind,TRUE,Idaho
5410,45.943,-118.591,Eurus Combine Hills Turbine Ranch 2,63,wind,63,wind,TRUE,Oregon
5411,33.283333,-81.666666,Savannah River Site Biomass Cogen,16,wood,16,wood,TRUE,South Carolina
5412,40.3042,-78.6908,Highland Wind Project,62.5,wind,62.5,wind,TRUE,Pennsylvania
5413,40.591099,-105.145904,RV CSU Power LLC,1.9,solar,1.9,solar,TRUE,Colorado
5414,38.0878,-80.4925,Beech Ridge Energy LLC,100.5,wind,100.5,wind,TRUE,West Virginia
5415,45.8131,-120.3475,Harvest Wind Project,98.9,wind,98.9,wind,TRUE,Washington
5416,31.085435,-100.67882,Langford Wind Power,150,wind,150,wind,TRUE,Texas
5417,32.906569,-115.513747,Imperial Valley Resource Recovery,13,wood,13,wood,TRUE,California
5418,33.06797,-98.337652,Barton Chapel Wind Farm,120,wind,120,wind,TRUE,Texas
5419,45.7269,-120.8339,Windy Flats Wind Project,262.2,wind,262.2,wind,TRUE,Washington
5420,35.757401,-91.636887,White River Lock and Dam 1,4.3,hydro,4.3,hydro,TRUE,Arkansas
5421,35.744036,-91.765418,White River Lock and Dam 2,3.5,hydro,3.5,hydro,TRUE,Arkansas
5422,35.84361,-91.850521,White River Lock and Dam 3,4.3,hydro,4.3,hydro,TRUE,Arkansas
5423,34.1511,-118.7236,Calabasas Gas to Energy Facility,9.9,biomass,9.9,biomass,TRUE,California
5424,33.031111,-96.957222,Farmers Branch Renewable Energy Facility,3.2,biomass,3.2,biomass,TRUE,Texas
5425,39.549444,-119.697777,Waste Management Lockwood LFGTE,3.2,biomass,3.2,biomass,TRUE,Nevada
5426,29.7372,-98.0228,Mesquite Creek LFGTE Project,3.2,biomass,3.2,biomass,TRUE,Texas
5427,26.155833,-81.658055,Waste Management Naples LFGTE Project,4,biomass,4,biomass,TRUE,Florida
5428,36.193611,-80.040555,Waste Management Piedmont LFGTE Project,2.4,biomass,2.4,biomass,TRUE,North Carolina
5429,39.909722,-82.301667,Suburban Landfill Gas Recovery,5.6,biomass,5.6,biomass,TRUE,Ohio
5430,46.2486,-103.7636,Cedar Hills,19.5,wind,19.5,wind,TRUE,North Dakota
5431,46.8214,-101.7564,Glen Ullin Station 6,5.3,other,5.3,other,FALSE,North Dakota
5432,41.6292,-84.6694,Bridgewater Dairy Anaerobic Digester,1.2,biomass,1.2,biomass,TRUE,Ohio
5433,40.756944,-102.743055,Colorado Highlands Wind,91,wind,91,wind,TRUE,Colorado
5434,38.782778,-75.165,University of Delaware Wind Turbine,2,wind,2,wind,TRUE,Delaware
5435,40.6778,-87.0328,Meadow Lake Wind Farm IV,98.7,wind,98.7,wind,TRUE,Indiana
5436,41.7614,-72.6686,HSCo CHP,3.5,natural_gas,3.5,natural_gas,FALSE,Connecticut
5437,39.959167,-76.455555,PPL Frey Farm Landfill Wind,3.2,wind,3.2,wind,TRUE,Pennsylvania
5438,40.667778,-75.232222,PPL Glendon LFGTE Plant,3.2,biomass,3.2,biomass,TRUE,Pennsylvania
5439,44.8803,-68.6647,Orono Hydro Station,2.7,hydro,2.7,hydro,TRUE,Maine
5440,42.1989,-79.3186,Chautauqua LFGTE Facility,9.6,biomass,9.6,biomass,TRUE,New York
5441,57.7869,-152.4406,Pillar Mountain Wind Project,9,wind,9,wind,TRUE,Alaska
5442,46.9547,-120.1819,Vantage Wind Energy LLC,90,wind,90,wind,TRUE,Washington
5443,39.981389,-94.518056,Lost Creek Wind Energy Facility,150,wind,150,wind,TRUE,Missouri
5444,45.7736,-87.9894,Little Quinnesec Falls Hydro Project,9,hydro,9,hydro,TRUE,Wisconsin
5445,41.6758,-87.6514,Exelon Solar Chicago,9,solar,9,solar,TRUE,Illinois
5446,39.104167,-114.492222,Spring Valley Wind Project,150,wind,150,wind,TRUE,Nevada
5447,45.215,-97.9056,Day County Wind LLC,99,wind,99,wind,TRUE,South Dakota
5448,46.524167,-117.821666,Lower Snake River Wind Energy Project,342.7,wind,342.7,wind,TRUE,Washington
